,address,ethBalance,ethUsdBalance,totalSherlockStake
80,0x4c6bb92f83e0e978270e8325181adee3f1d0df7f,0.004699939416488936,9.191859514404072,2954
81,0xef47003f0e276eb0fb60b626e80554dd7adcdd11,11.858258791142287,23191.552465600704,52765
82,0x317379256fddcb3ec5a5eb00b044fd9575038b7f,0.17998247076830476,352.00611667923505,4000
83,0xac5348a948ce281e0507d4fc87e08c28612d8e8d,0.06830380030455244,133.58720655963756,3300
84,0xa337321a3b9909aec6e7053ef8e8fdb24e4614f2,0.46157916506661406,902.7472994539825,5000000
85,0x9859f916c7b46aeae52bee615f93f2f4641bbe6e,0.13067102550684756,255.557244714507,1049
86,0x8d470921050899284b451d6a65f4204eee4aaf8f,0.10200760143831707,199.50340666501737,1668
87,0x07e39e8e9d519e3ae3f7b030ab5e03493cd4b945,0.000172486281765,0.3373452201503517,49990
88,0xee160154b02a2e404c6c13ff0b28ed76010cf07d,0.8295507290819212,1622.4187249238398,500444
89,0x09635f1a9e74772789978b012f132ec97983963e,0.17543466454270468,343.11160821933095,2500
90,0x63eeba70536d2d0778c66abfa854e2023e9ac24e,0.009755735347073614,19.079974519746163,1010
91,0xcc2939843eb9b1739187d79a3aa164f59d6f56de,0.060509012774638056,118.3041963263336,300
92,0x9935eabef41c6f9932579f2eb86bdb77ffd63327,0.014088183783849193,27.53803196045218,1500
93,0xd01a2311ca001241502394d25bc08b0ad8cd2229,0.03167993341314731,61.958980170765244,4481
94,0x3a1b938670eb674a710e767f3ef2b2e0e976984a,0.08482438686252418,165.819800902074,3939
95,0xdd98b9e40f29b6e8126db8a0ec683303b7c6626a,0.007803709474544293,15.255159503407654,1119
96,0xd3aecf9e0856822bd320873e905ae9f78a2977e7,0.14968599593308887,292.5897193904495,3176
97,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,9.007864139297341,17609.1132913468,500000
98,0x11d67fa925877813b744abc0917900c2b1d6eb81,33.98480359431389,66437.57224259611,300000
99,0x864b81c40d8314d5c4289a14eb92f03b9f43b6bc,0.7553466227532578,1476.815949476032,200000
100,0x11e2463446ae4df20128044aae992f0d07d4a6ad,0.1395591070401179,272.70965988495357,492
101,0x644be8a25be30a21e2dffeae4fc43937fbcf3efd,1.0587427061781054,2068.867947288512,4500
102,0xb193da6f9f2252be679fd5b020c22ded01f4ec8d,0.785089335651293,1534.7397386912867,200000
103,0xbe3026eca9dd524401ceb3b703d7972497332325,9.09063724763343,17779.286516176508,2000
104,0x33ce1310e0e95bdb74fe3ba755231b0fe1849105,0.032268377947861686,63.08016131515689,2000
105,0x4f9484348af66460fc3d5f79f091b6ff4f0aae5f,0.38443603709297935,751.5186314715816,425
106,0x1a2a24e8ac0bd22c4f9b4fdf34bfcd30820246bc,0.2101403500661188,410.7592408707418,321
107,0xcc3529c09dbeec382804ef0e8ecd18797665eed1,0.018403620800912516,35.97650215887184,1092
108,0xf596f9420234ad8ad4486518113680fbf4054420,0.11933452583777213,233.18921024907374,1000
109,0x8aa4243ef5fe3d6ebe375fa6d47a710266cb0caf,0.06825737442513645,133.42200721506998,149
110,0xdaccce559a0571083556f39d05b177579613d83b,0.05180450163017207,101.23014054548663,111
111,0xba181deb98afc2202202c9aebf26b18f46d70497,0.6444573456520248,1259.3212099917087,10000
112,0xb52e056572e091dfa12beb038d898b27292aa4ec,0.06359816971189342,124.32551804299196,151
113,0xf436f85a9c26fc71afff2e9dd36c0eee66b8e1de,0.6863166269541365,1340.3969619402374,10000
114,0x3edc48974ecc602f5648bffbdbb90e766b19556d,0.49531712784880766,967.1611770088602,20001
115,0x1b87b6ef6de51d272bd30493d0761d9a8de6b3d0,0.21923979624098375,428.08981853810724,1301
116,0x0e2e091221b1d79cce17f240515443dc139c7d90,1.646752955294479,3215.038132269176,10000
117,0x0d9686d3c602a458110f43147bcf33bfc3fef135,0.057804986596951796,112.85556558255884,1100
118,0x2f75ffe98046e4a55fa79daf97b2730d7e707186,0.006511276947153171,12.713984479780752,2003
119,0x22a8ac0570ddc4b99d295b1d71ff0bde265903f3,0.04334640878320076,84.65596981767891,1047
120,0xf07cdab23124d5cf2897ec460d691c610103a96a,0.000224355989739,0.43810442828314006,1110
121,0x9282fe119c18b600053399dd608f374afd0d218e,0.023786029952118405,46.44269920211023,1090
122,0x391891af67e29d97e61e30c3036a0874f5da411e,376.80601089834283,735676.0556779245,50000
123,0xe49464e503b3a5e97765e5e54666dce2a828652d,0.5030074777608592,982.0818597298568,1105
124,0x471eb1312a93c397089fcc569e32ac887fe1856e,0.037296404643102625,72.84099716011872,1099
125,0xd6b01c20918a7ba5d05e81dc59ded322962b4d37,0.19267477014248985,376.20134219861427,2000
126,0xf93f775eeb76e69aa76b6785c2dcf16303fe277d,0.0146776777199779,28.656991534039253,1050
127,0x9b19da8bbd711f15767be282d2c2a5ff8cee2d2c,0.010470298883903476,20.443782085765733,2015
128,0x13be6e4686ff8af227befb921bbfdfc997e0573f,1.0292104788455174,2009.584920469815,4000
129,0xb7f9f538aa1b41ae2853eb63f1939187ffe70eb4,0.17721307501428474,346.04042731889353,30000
130,0x40c0771f1ad6a3bf551cbbe0436716a394847a44,0.000175630778736,0.3429226080976147,1141
131,0x8fa942761e522662bb233f6f520e3c0ae39708a6,0.00015602302653,0.30463807976035556,3500
132,0x5d2ca9c220f66a5f181e53bac510fe1e1a0ba268,1.0585284227504255,2066.617966156793,10990
133,0x6d3c4171d6807378cf6482732873e675d28a8c72,0.10935190710765412,213.50085047512607,10010
134,0x4ae1ac36eda71d31b01dae5c706d1d741509b124,0.000136637259528,0.2667651200120861,1015
135,0xaa0445568a566fcd905b49ed6d91a47edd15519c,0.018838669841990816,36.77986545270919,1123
136,0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,1.5767052952835934,3078.2017479821593,20227
137,0xe5ec967f039833b8606b5588c27e85c33043716c,0.014021215133642125,27.374599790468874,10488
138,0x1750f9f65be225fa3c3914dc77c13d739da8fbee,0.31585604314549215,616.6836557581219,200
139,0x4cf8be01027ad66c4939181a5b8c5b2b281771f0,3.902708012548273,7619.491015378746,990
140,0x84dccfb3f3e044229fa00e216e2829725579d97f,0.811722888094287,1584.9051734618574,1896
141,0xff92318eec032755d443ae6c877ab09fd27fc2f5,3.713763225573341,7250.565633448112,10000
142,0xc7b6c16b6032ac35ed5a512622272215ae860156,3.0819193399019627,6016.985223257597,5095
143,0xbd251f2d6e8132d44d076f12e0520f2bc74b0013,0.11782853747922119,230.05079314518105,1000
144,0xb0ba26dedc9c1ddae319de606c3b1279e26be57e,0.9128012036541591,1782.1256859782704,5035
145,0xc32b7438b3df7844c9ee799930a2224fe6e26426,0.2593993673087176,506.42538479680934,545
146,0xbd121117185485b4fa3368690240b826fbd76fbb,0.17477099090379067,341.2054055414705,1000
147,0xd84b9909a087872efb9b08bae8171625a3ccb653,0.24150219036065096,471.54268676678544,8066
148,0x74a2e6a985b33454d39a0b333f51c3315cafc125,0.08814189382039853,172.0952848464517,1833
149,0xabdb1f94bff885bd8933ac4f8aaacda4326491de,0.41412390979879793,808.6431937077208,10094
150,0xa4b6ed45dcc760abd5679f7c36066fd3fced0ec0,4.252472463274708,8303.717929587257,150592
151,0xf930b0a0500d8f53b2e7efa4f7bcb5cc0c71067e,21.24113584051165,41479.47765799274,75000
152,0x1ccb144b700ec726d37db38c617e154de6d9c0d0,0.15011476436991103,293.18314170029845,400
153,0xbbaca87124b71a3a3cd29846c7a3ce0c493864e2,0.00864304284509444,16.878047637471973,500
154,0xa7a6a13d550180a397817a1bb5e896e5dcae4606,0.9532062459676817,1861.3925609383098,100600
155,0xcd36b622085c508404ddaaca943eb69ad8113ff7,0.1815745537114439,354.57697274217054,1500
156,0x301481d22a64e7dea6c44c68ad3030a4132c81c3,3.4488202749e-05,0.06733959539553246,1000
157,0x4c4b46abe88f996d1b3b4a8fa41876535675ef1e,1.1830196587437936,2310.2481103812297,3000
158,0x1b1d046a1001fd6fd4d11f204c7464989d621d92,1.6021728059512308,3128.707033733504,200000
159,0xd48d664965286ddea41e97784d079de981d099b6,0.012797546613983014,24.991304978718308,10000
160,0xf4dcc8993d097093303e3e50d7a27e36fb1a6eb5,0.03271808864308891,63.89253786399688,50000
161,0x48aa9d67cb713804c005516bca7769c159d7897c,0.07234026228566881,141.2638939835855,10
162,0xd819c62dde216ef3b508d348542b59477efd606f,2.3154419636078836,4521.6413753727475,2
163,0xc1129c95d9f16a17f80efcbde4f1b536c484c1d6,0.5370675777869321,1048.7963072538769,20000
164,0x821e3f3bb33cf667b98339bebe8a3e3c693b6eb4,0.21411528595364795,418.1371773274409,100000
165,0x8edf3624a4bee9cc5e4bc46b4daf872255bf25ac,2.1e-15,4.100922e-12,300
166,0x95f35ca431cf7c5c7eb7cc66071c35f2d516491d,0.03805671818476863,74.32096494303465,5200
167,0xdac71eaad0aee5c4eb45f9284900d7a2b9561327,0.7313376700092333,1428.2000822542313,100000
168,0xf78a149be085ff02bc5de35578d52055a47a619e,0.5818541451608326,1136.332052791848,50000
169,0x14730014eea880f2d52ac0b67442c485242d9b9c,0.8639007746396791,1687.1118227938293,99999
170,0x17d2b1b51fb36ef6f8e397feee9e0c98ad8eab60,0.28778898155713867,562.0720262098008,20
171,0x67ad62e37e5e76f40105fc441f502ba79ca24265,1.1109951265823603,2169.8512518742104,1536
172,0xb5b4e44415fd0bbd21f848dfeaf064dc2fb1e8a1,0.000159803055216,0.31208737668408726,1044
173,0x96a8e25128f088005226be0b7155e133dfa62f73,0.001841009867605222,3.5954002209396183,1002
174,0x357dfdc34f93388059d2eb09996d80f233037cba,8.439976140481354,16487.408990668922,50000
175,0xbefe9091541d2fd2bb2b931536fbee0383c4c4e0,518.3300514111926,1012272.6739034886,50000
176,0xa9d0af4df087c15f67862f1f03582b6755715978,6.092941617282252,11899.210331471373,200000
177,0xf7476db5b717ac661c027e684456115ab1e728c3,0.9328038267176805,1822.2509315695231,37147
178,0x8114e78965b7f7e52e35b2cfbe33973a4ef320cb,0.1897302474420231,370.5242002295269,6469
179,0x942bfcc165f1a54f107a42897454246c670acde7,106.59683038333661,208178.27989713722,730302
180,0x57b18f9302306c4d655802f2be3575147bf7bee3,0.05935705941059741,115.95342198800793,540
181,0x43630db375f1a1943155e3bb9c3ab8fe24091c58,0.07676926789383705,149.93575404541633,1000
182,0x7ee85ec0744fab13ae27d21695338d08e55f0039,0.014917275112148414,29.141493622586413,59
183,0x8e5e01dca1706f9df683c53a6fc9d4bb8d237153,0.5149223967021394,1005.617694639443,450
184,0xe5aedd6520c4d4e0cb4ee78784a0187d34d55adc,1.3408068239068223,2619.3197627749337,1002
185,0xbf8641831d15c2701ba122981c3d7a6a2533ea48,0.07351213644440677,143.60448830141974,514
186,0x634ed8c2df8fbe613ee25debe1a460b4df2487d7,0.009426167139974096,18.414206031282195,24
187,0xb400486a30ae70b7293d4587ada484d88418d751,0.036450195799930196,71.20254147949964,200
188,0x59070f02fa3693bb7af1a41e80cc0ae3f1509e4b,0.5888178189726473,1150.243833006687,2000
189,0x977c827a997e6cb67e70daeaa7145b17d0cb8bda,0.14078557635191216,275.03025482651447,10111
190,0x481787bba8c56f801db8bdb336844b771c011246,0.5676255242876104,1108.8791667168184,1008
191,0x9fa10388d2bb8b7d8a2c8586772876d6302d4cb3,0.15638413370401744,305.494841349461,1500
192,0x1cd7da537c779d127376851fc7680cad5d2a32e7,0.009040512072384632,17.6648893740774,170
193,0x9e2e00aab67c3a7b827eb3e431c4a6c2077510a6,0.03883690955529789,75.86712607808332,200
194,0x8c228d8c83ba1c37dc7d328a943f3d41500d1ef3,18.12097873934616,35407.84882732022,5100
195,0xf67336e671f1588d71c8f1e50a79c2715717e07a,0.029549932439252746,57.747068971436505,3024
196,0x5c466e3ba27381c722b78ab836ff62df14e0bcc9,0.001488617099920472,2.9083856589696224,146
197,0xbf861d09615543c419c749ea8cbeb720e3b3e3ad,3.718367883061617,7265.579292465908,2
198,0x9a608d9f416518b5f11acf3dc5594c90d6998e2c,2.058651557925575,4022.5433846398355,1
199,0x2aee3234eaed102777688544daa54441fb3b47f5,0.02221592093736115,43.40924303397557,54
200,0x9cc30a6b421c4e6be8547b8d694a46adf45e8f87,0.012594544882347312,24.60482882760253,3900
201,0x30bf85e1d0bc7fdedcbeeff39225d8037cb0cb7c,0.5101233347385942,996.8932232128556,1000
202,0x82eb60d17e1b39c97b175777ea1319cd77cfaeda,0.012517955290491116,24.45970909896093,500
203,0xeeda7f71df5a589a9b8c5794aa3d28d66a4ee672,6.178407754553179,12072.423400164276,1537
204,0xe7765e5bb4562245c274194101c1ad1da417a033,0.019003259089054352,37.13293835778487,413
205,0x0c43d79baeba1acb896b4e35f02615eb25c3e4aa,0.011902756101981087,23.25489070668453,1005
206,0xcec771b3ab9204c4eb0b731111658e7c8ba539cf,0.2443410470158683,477.4033113014841,10500
207,0x13ae5042d3abe5371b6b24b73e57ec718222a4da,0.023609603347937946,46.12938740533507,105
208,0x5d0e6a02ffda33516b170015b400eab91f130c9d,0.5183374553273855,1012.6966199713262,101
209,0xeffdc0cfcf0131c39208c14033142b6c2d1a863f,0.4540160461181273,887.02930994283,1100
210,0xf3eab2365c8689d7d429e9cf03c78b29f07907b1,1.3843150938768412,2704.5917715109395,2000
211,0x578dcf77ba084eccdc34723fc32153fbc36abe23,0.03231847149122472,63.148031000848725,1008
212,0x886cf30e5f7c6f69ef1be1173a53a6dd04e76966,0.019550134270078564,38.19959385433461,1
213,0x9e03eb454d58688334fa14e0d46252fa2513a92c,0.132338966156387,258.56916563499516,1022
214,0xac0ea85f1c2f0b07e2862ba1cc4da36150a4faab,0.01007175347740611,19.68292566829044,11
215,0x62d51fa08b15411d9429133ae5f224abf3867729,0.8382109694844782,1638.308486186497,1
216,0x5050dceb1d3c031543548711208701d910a5334a,0.039274432123441234,76.76148484094466,60
217,0xbedd3062a3bde463b22d01bb985401729d556a8d,0.004329459913812268,8.460284206778828,20
218,0xd2dc3adde00faf9f89b40a71071837410e321727,0.01940592330288916,37.928683036263834,101
219,0x10fa00823d930bd4ab3592cded68d830da652d22,0.7887485853498387,1541.6327725238202,10
220,0xda90f94194f093db4f27e10a4d0289cee9602459,0.038813204042303116,75.84643454722621,100
221,0x94ddee5ff016be756882ab37714013e9b199ccc6,0.11440035898428595,223.5852056024783,3018
222,0xf2f7ad044dfbaa417249c8568788d7aa1e6f155b,0.11829281405118475,231.20685384746213,510
223,0x4ab3d7f4c46e511ca09eecdac483e43ed96bd7aa,0.002522662635914141,4.929585510092541,102
224,0x91831208ef824bbb986996312f2f0d92cca7bb90,0.20832907614261162,407.1604297038816,50
225,0x15d67fc9deec198977688c7a25a8db2ca2b477ac,0.004178146087567812,8.165810495003408,10
226,0x32a59b87352e980dd6ab1baf462696d28e63525d,5.109368876282336,9985.801625494962,2027
227,0xc93505a56396456b49e20ddb46a01b780aa87990,0.009383287628071968,18.338791173180137,100
228,0x364f4b2eee8920b6e476dfd4e531b6fd6bfc14cf,0.013982414782372702,27.327371274817033,500
229,0x6b820d74b6d0b9ed0a8ebbffaecdc32a854e952e,0.02059316628760468,40.24790198748322,12
230,0xd88f8e62c6a0a193d9f920c04b3a7c778ef32381,0.22630256671651788,442.2879994164297,100
231,0xb6943c2e791fba7abc45f208b8e78860069c228c,0.00492907953963848,9.633393052269446,20
232,0xc385e224391c6776f4bcba5c65aca3ae9cb540db,9.3981869090536e-05,0.18367816495054357,9
233,0xfa08cd18766a40600f59725792ec42efb5ce391a,0.005750045329241035,11.237946091921971,10
234,0x61d656c068b93202ecf787a2872c58b39a277b9b,0.01453086613450455,28.399124773275695,105
235,0x0b7487924eaefbb690a6355565b928713d37223a,0.000879348355361827,1.7186072192027084,10
236,0x42492200015c883f24cf5e631208d1081d128666,0.033985992066873895,66.42222289549834,105
237,0x694da39965a6a817ce47b7d3efa622b992b382f6,0.02123394146513292,41.49218331994298,105
238,0x98e073b579fd483eac8f10d5bd0b32c8c3bbd7e0,2.7820040741728445,5436.119421055963,100
239,0x71eeaeb679b69d0773adb1923566c8390b10917a,0.04224394688070392,82.56156978364774,101
240,0xb2b8de16675ef164e51910bdf15e62f2f80f7f4c,0.06814764655624499,133.1625458002994,10
241,0xefd52a9e454feb9ad8edca588c7a9703d67cdff7,0.011241348101227061,21.970203142519182,1111
242,0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9,0.10806482645612747,211.16299348833132,10
243,0xda6c2d0f44352d9f4b8ebb00606657310ea4e26b,0.10219674566599984,199.7077705432136,10
244,0x40276ba5efdfbbf749557f6b2a094abd78197164,0.21062599303886823,411.5758279575308,122
245,0xc062eeca3891539f75054b1060997aa3459b7390,0.23146067965836178,452.36906693109887,122
246,0xdc09eb652d4568c3e22d176bce8f5efb12af7716,0.16435940678725794,321.18950914959163,196
247,0xf55f8884203632eb007f239758d1b25cd173458b,0.16114187902402485,314.87928870689575,61
248,0xf06f09c65635ea3db2f6255cabefcc11d28f2ef2,0.1961052423175387,383.19552664574013,122
249,0xd37f7b32a541d9e423f759dff1dd63181651bd04,0.9907312254430276,1936.0374241994925,100000
250,0xe5214a481f2c2bbd501c14dfa66254a8a907cf39,0.03545099329025462,69.27336794875494,1200
251,0xae52ed1bacbf48cd32db52c134ecd24c1d21bc22,0.007694944141443645,15.037228992884929,30
252,0xe1912df4cff0dfbf051a65936c2bd23096a7ca5c,0.01780113500082777,34.784129837017495,30
253,0xc10898eda672fdfc4ac0228bb1da9b2bf54c768f,0.043322680952929064,84.64342081902328,104
254,0x3524ff8d740a4f1be13f2cdd2f2345e54dc0c6b0,0.05654890260648711,110.4999486272322,732
255,0x716722c80757fff31da3f3c392a1736b7cfa3a3e,0.23675078401471578,462.65601461371745,100
256,0x5701068ca0ba0338a5b64e8f59d5ae661e9ecfc0,0.00010909582122167,0.21315032454468663,259
257,0xa5a5de531f63b636443e484c06f60640c2f98d3a,0.037334907493749334,72.94083542146313,30
258,0xab93bf0635ccf8e6e1e136922f1c793c3f4f6014,0.07466205912518753,145.87547773938263,8
259,0xaec9bb8e36fddcbc644b3a77216327834ceb9e15,0.00359936448006681,7.033842073301759,54
260,0x37b3805388479f7b47940b8c190c9e32efd82fb5,0.17980539047422814,351.3325407710228,107
261,0x3f60008dfd0efc03f476d9b489d6c5b13b3ebf2c,0.32357063672671577,632.2440813385335,1000
0,0xca1af846c9194e82561dd9a93ffc9a9c851b3b1c,0.14496366036749592,274.1857168556855,1260000.0
1,0x5584cf54ade7c81ab6d6bc870c714f87fc0a7721,0.13036526767043782,246.5454905656553,4500.0
2,0x5a756d9c7caa740e0342f755fa8ad32e6f83726b,0.13604551974887596,257.28656603867927,90.9
3,0x82bbf2b4dc52d24cbe0cbb6540bd4d4ceb2870b7,0.04857292713745215,91.86014834380676,1800.0
4,0xc4676e5e99b823e54b3e6c32c8143bb441633eea,0.046118571071906075,87.22682058256026,468.0
5,0x236884bb674067c96fcbcc5dff728141e05be99d,0.30322486001294446,573.4558230078804,994.5
6,0xe400820f3d60d77a3ec8018d44366ed0d334f93c,0.5061109493104673,957.172210664435,90.0
7,0x543298794e7e195c8628f65d16fb7fcf7d096cb0,0.630969215855425,1193.3016004100969,9002.7
8,0x7d51910845011b41cc32806644da478feff2f11f,0.2976912343262817,562.9996161825504,91269.0
9,0x6a04941de896e4215eeb8e6eb1b72ad2904d2402,1.6357159952965072,3093.4333759848487,1125000.0
10,0xbbf6507bcab4128ab99aa89b3ee750880ff5d56b,0.39436775885306236,745.824361865323,18000.0
